from_lon,from_lat,to_from,to_lat,duration
-73.86347198,40.76940536,-73.96626282,40.75354004,1375.2
-73.86347198,40.76940536,-73.96308136,40.8092308,1578.9
-73.86347198,40.76940536,-73.95026398,40.77139282,1403.0
-73.86347198,40.76940536,-74.00741577,40.74586487,2099.0
-73.86347198,40.76940536,-73.98227692,40.77796173,1936.9
-73.9482193,40.78954697,-73.99493408,40.75537872,1305.5
-73.9482193,40.78954697,-73.87008667,40.72565842,1549.9
-73.9482193,40.78954697,-73.9921875,40.75151062,1396.7
-73.9482193,40.78954697,-73.89346313,40.75292969,1078.7
-73.9482193,40.78954697,-73.96626282,40.75354004,710.2
-73.9482193,40.78954697,-73.96308136,40.8092308,836.0
-73.9482193,40.78954697,-73.95026398,40.77139282,556.9
-73.9482193,40.78954697,-74.00741577,40.74586487,1296.6
-73.9482193,40.78954697,-73.98227692,40.77796173,880.0
-73.97863007,40.74509048,-73.99493408,40.75537872,841.8
-73.97863007,40.74509048,-73.87008667,40.72565842,1029.1
-73.97863007,40.74509048,-73.9921875,40.75151062,529.8
-73.97863007,40.74509048,-73.89346313,40.75292969,1087.3
-73.97863007,40.74509048,-73.96626282,40.75354004,538.2
-73.97863007,40.74509048,-73.96308136,40.8092308,1587.7
-73.97863007,40.74509048,-73.95026398,40.77139282,979.0
-73.97863007,40.74509048,-74.00741577,40.74586487,915.9
-73.97863007,40.74509048,-73.98227692,40.77796173,1235.3
-73.91017914,40.70721817,-73.99493408,40.75537872,1934.0
-73.91017914,40.70721817,-73.87008667,40.72565842,810.0
-73.91017914,40.70721817,-73.9921875,40.75151062,1683.7
-73.91017914,40.70721817,-73.89346313,40.75292969,1051.1
-73.91017914,40.70721817,-73.96626282,40.75354004,1479.6
-73.91017914,40.70721817,-73.96308136,40.8092308,2185.7
-73.91017914,40.70721817,-73.95026398,40.77139282,1747.1
-73.91017914,40.70721817,-74.00741577,40.74586487,2080.2
-73.91017914,40.70721817,-73.98227692,40.77796173,2126.1
-73.87306213,40.7740097,-73.99493408,40.75537872,1739.8
-73.87306213,40.7740097,-73.87008667,40.72565842,838.0
-73.87306213,40.7740097,-73.9921875,40.75151062,1489.5
-73.87306213,40.7740097,-73.89346313,40.75292969,580.3
-73.87306213,40.7740097,-73.96626282,40.75354004,1273.2
-73.87306213,40.7740097,-73.96308136,40.8092308,1476.9
-73.87306213,40.7740097,-73.95026398,40.77139282,1301.0
-73.87306213,40.7740097,-74.00741577,40.74586487,1997.0
-73.87306213,40.7740097,-73.98227692,40.77796173,1834.9
-73.98574829,40.75809479,-73.99493408,40.75537872,335.9
-73.98574829,40.75809479,-73.87008667,40.72565842,1563.1
-73.98574829,40.75809479,-73.9921875,40.75151062,514.8
-73.98574829,40.75809479,-73.89346313,40.75292969,1621.3
-73.98574829,40.75809479,-73.96626282,40.75354004,790.8
-73.98574829,40.75809479,-73.96308136,40.8092308,948.6
-73.98574829,40.75809479,-73.95026398,40.77139282,1048.6
-73.98574829,40.75809479,-74.00741577,40.74586487,707.3
-73.98574829,40.75809479,-73.98227692,40.77796173,554.6
-73.99432373,40.74018478,-73.99493408,40.75537872,620.6
-73.99432373,40.74018478,-73.87008667,40.72565842,1371.5
-73.99432373,40.74018478,-73.9921875,40.75151062,517.4
-73.99432373,40.74018478,-73.89346313,40.75292969,1429.7
-73.99432373,40.74018478,-73.96626282,40.75354004,872.8
-73.99432373,40.74018478,-73.96308136,40.8092308,1243.6
-73.99432373,40.74018478,-73.95026398,40.77139282,1204.1
-73.99432373,40.74018478,-74.00741577,40.74586487,411.4
-73.99432373,40.74018478,-73.98227692,40.77796173,1033.0
-73.95548248,40.76485443,-73.95923615,40.7439003,998.9
-73.95548248,40.76485443,-73.99864197,40.73479843,1278.0
-73.95548248,40.76485443,-73.94790649,40.77957535,500.4
-73.95548248,40.76485443,-73.99919128,40.73408508,1305.6
-73.95548248,40.76485443,-73.96774292,40.8014946,1060.8
-73.95548248,40.76485443,-73.98345184,40.73835754,822.7
-73.95548248,40.76485443,-73.97615814,40.68696213,1462.5
-73.95548248,40.76485443,-73.97212982,40.76228333,568.1
-73.95548248,40.76485443,-73.93852234,40.85027313,1407.6
-73.95548248,40.76485443,-73.86289215,40.76908112,1446.5
-73.95548248,40.76485443,-73.98722076,40.7478447,1115.3
-73.95548248,40.76485443,-73.97875977,40.73672485,876.6
-73.95548248,40.76485443,-73.9704895,40.79662704,978.3
-73.98300171,40.76229858,-73.95923615,40.7439003,1218.5
-73.98300171,40.76229858,-73.99864197,40.73479843,951.4
-73.98300171,40.76229858,-73.94790649,40.77957535,1151.9
-73.98300171,40.76229858,-73.99919128,40.73408508,961.7
-73.98300171,40.76229858,-73.96774292,40.8014946,915.9
-73.98300171,40.76229858,-73.98345184,40.73835754,934.4
-73.98300171,40.76229858,-73.97615814,40.68696213,1870.3
-73.98300171,40.76229858,-73.97212982,40.76228333,408.2
-73.98300171,40.76229858,-73.93852234,40.85027313,1175.0
-73.98300171,40.76229858,-73.86289215,40.76908112,1872.5
-73.98300171,40.76229858,-73.98722076,40.7478447,602.8
-73.98300171,40.76229858,-73.97875977,40.73672485,1101.9
-73.98300171,40.76229858,-73.9704895,40.79662704,777.6
-74.0128479,40.70195389,-73.95923615,40.7439003,1243.3
-74.0128479,40.70195389,-73.99864197,40.73479843,960.8
-74.0128479,40.70195389,-73.94790649,40.77957535,1185.7
-74.0128479,40.70195389,-73.99919128,40.73408508,975.3
-74.0128479,40.70195389,-73.96774292,40.8014946,1639.8
-74.0128479,40.70195389,-73.98345184,40.73835754,904.5
-74.0128479,40.70195389,-73.97615814,40.68696213,889.4
-74.0128479,40.70195389,-73.97212982,40.76228333,1227.7
-74.0128479,40.70195389,-73.93852234,40.85027313,1792.1
-74.0128479,40.70195389,-73.86289215,40.76908112,1831.0
-74.0128479,40.70195389,-73.98722076,40.7478447,1182.5
-74.0128479,40.70195389,-73.97875977,40.73672485,807.2
-74.0128479,40.70195389,-73.9704895,40.79662704,1581.4
-73.99725342,40.72201538,-73.95923615,40.7439003,1276.0
-73.99725342,40.72201538,-73.99864197,40.73479843,430.4
-73.99725342,40.72201538,-73.94790649,40.77957535,1270.5
-73.99725342,40.72201538,-73.99919128,40.73408508,409.8
-73.99725342,40.72201538,-73.96774292,40.8014946,1547.5
-73.99725342,40.72201538,-73.98345184,40.73835754,536.6
-73.99725342,40.72201538,-73.97615814,40.68696213,897.2
-73.99725342,40.72201538,-73.97212982,40.76228333,1312.5
-73.99725342,40.72201538,-73.93852234,40.85027313,1876.9
-73.99725342,40.72201538,-73.86289215,40.76908112,1664.8
-73.99725342,40.72201538,-73.98722076,40.7478447,944.2
-73.99725342,40.72201538,-73.97875977,40.73672485,633.3
-73.99725342,40.72201538,-73.9704895,40.79662704,1409.2
-73.95345306,40.75788116,-73.95923615,40.7439003,872.5
-73.95345306,40.75788116,-73.99864197,40.73479843,1974.1
-73.95345306,40.75788116,-73.94790649,40.77957535,1429.0
-73.95345306,40.75788116,-73.99919128,40.73408508,2001.7
-73.95345306,40.75788116,-73.96774292,40.8014946,1883.1
-73.95345306,40.75788116,-73.98345184,40.73835754,1518.8
-73.95345306,40.75788116,-73.97615814,40.68696213,1889.9
-73.95345306,40.75788116,-73.97212982,40.76228333,1243.8
-73.95345306,40.75788116,-73.93852234,40.85027313,2035.4
-73.95345306,40.75788116,-73.86289215,40.76908112,1420.6
-73.95345306,40.75788116,-73.98722076,40.7478447,1593.7
-73.95345306,40.75788116,-73.97875977,40.73672485,1572.7
-73.95345306,40.75788116,-73.9704895,40.79662704,1824.7
-73.86347198,40.76940536,-73.95923615,40.7439003,1217.3
-73.86347198,40.76940536,-73.99864197,40.73479843,1912.3
-73.86347198,40.76940536,-73.94790649,40.77957535,1234.0
-73.86347198,40.76940536,-73.99919128,40.73408508,1939.9
-73.86347198,40.76940536,-73.96774292,40.8014946,1684.2
-73.86347198,40.76940536,-73.98345184,40.73835754,1463.2
-73.86347198,40.76940536,-73.97615814,40.68696213,1750.9
-73.86347198,40.76940536,-73.97212982,40.76228333,1704.9
-73.86347198,40.76940536,-73.93852234,40.85027313,1555.2
-73.86347198,40.76940536,-73.86289215,40.76908112,281.6
-73.86347198,40.76940536,-73.98722076,40.7478447,1530.6
-73.86347198,40.76940536,-73.97875977,40.73672485,1498.8
-73.86347198,40.76940536,-73.9704895,40.79662704,1625.8
-73.9482193,40.78954697,-73.95923615,40.7439003,1251.6
-73.9482193,40.78954697,-73.99864197,40.73479843,1486.7
-73.9482193,40.78954697,-73.94790649,40.77957535,351.4
-73.9482193,40.78954697,-73.99919128,40.73408508,1514.3
-73.9482193,40.78954697,-73.96774292,40.8014946,611.2
-73.9482193,40.78954697,-73.98345184,40.73835754,1031.4
-73.9482193,40.78954697,-73.97615814,40.68696213,1671.2
-73.9482193,40.78954697,-73.97212982,40.76228333,853.8
-73.9482193,40.78954697,-73.93852234,40.85027313,1193.7
-73.9482193,40.78954697,-73.86289215,40.76908112,1232.6
-73.9482193,40.78954697,-73.98722076,40.7478447,1324.0
-73.9482193,40.78954697,-73.97875977,40.73672485,1085.3
-73.9482193,40.78954697,-73.9704895,40.79662704,552.8
-73.97863007,40.74509048,-73.95923615,40.7439003,730.8
-73.97863007,40.74509048,-73.99864197,40.73479843,722.0
-73.97863007,40.74509048,-73.94790649,40.77957535,957.8
-73.97863007,40.74509048,-73.99919128,40.73408508,749.6
-73.97863007,40.74509048,-73.96774292,40.8014946,1411.9
-73.97863007,40.74509048,-73.98345184,40.73835754,286.4
-73.97863007,40.74509048,-73.97615814,40.68696213,1234.3
-73.97863007,40.74509048,-73.97212982,40.76228333,698.8
-73.97863007,40.74509048,-73.93852234,40.85027313,1564.2
-73.97863007,40.74509048,-73.86289215,40.76908112,1384.8
-73.97863007,40.74509048,-73.98722076,40.7478447,511.4
-73.97863007,40.74509048,-73.97875977,40.73672485,453.9
-73.97863007,40.74509048,-73.9704895,40.79662704,1353.5
-73.91017914,40.70721817,-73.95923615,40.7439003,1150.2
-73.91017914,40.70721817,-73.99864197,40.73479843,1813.2
-73.91017914,40.70721817,-73.94790649,40.77957535,1840.8
-73.91017914,40.70721817,-73.99919128,40.73408508,1792.6
-73.91017914,40.70721817,-73.96774292,40.8014946,2291.0
-73.91017914,40.70721817,-73.98345184,40.73835754,1555.4
-73.91017914,40.70721817,-73.97615814,40.68696213,1447.8
-73.91017914,40.70721817,-73.97212982,40.76228333,1748.6
-73.91017914,40.70721817,-73.93852234,40.85027313,2162.0
-73.91017914,40.70721817,-73.86289215,40.76908112,1348.6
-73.91017914,40.70721817,-73.98722076,40.7478447,1622.8
-73.91017914,40.70721817,-73.97875977,40.73672485,1591.0
-73.91017914,40.70721817,-73.9704895,40.79662704,2232.6
-73.87306213,40.7740097,-73.95923615,40.7439003,1115.3
-73.87306213,40.7740097,-73.99864197,40.73479843,1810.3
-73.87306213,40.7740097,-73.94790649,40.77957535,1132.0
-73.87306213,40.7740097,-73.99919128,40.73408508,1837.9
-73.87306213,40.7740097,-73.96774292,40.8014946,1582.2
-73.87306213,40.7740097,-73.98345184,40.73835754,1361.2
-73.87306213,40.7740097,-73.97615814,40.68696213,1648.9
-73.87306213,40.7740097,-73.97212982,40.76228333,1602.9
-73.87306213,40.7740097,-73.93852234,40.85027313,1453.2
-73.87306213,40.7740097,-73.86289215,40.76908112,408.5
-73.87306213,40.7740097,-73.98722076,40.7478447,1428.6
-73.87306213,40.7740097,-73.97875977,40.73672485,1396.8
-73.87306213,40.7740097,-73.9704895,40.79662704,1523.8
-73.98574829,40.75809479,-73.95923615,40.7439003,1264.8
-73.98574829,40.75809479,-73.99864197,40.73479843,994.7
-73.98574829,40.75809479,-73.94790649,40.77957535,1155.4
-73.98574829,40.75809479,-73.99919128,40.73408508,1005.0
-73.98574829,40.75809479,-73.96774292,40.8014946,885.4
-73.98574829,40.75809479,-73.98345184,40.73835754,994.5
-73.98574829,40.75809479,-73.97615814,40.68696213,1923.3
-73.98574829,40.75809479,-73.97212982,40.76228333,544.4
-73.98574829,40.75809479,-73.93852234,40.85027313,1144.5
-73.98574829,40.75809479,-73.86289215,40.76908112,1918.8
-73.98574829,40.75809479,-73.98722076,40.7478447,686.9
-73.98574829,40.75809479,-73.97875977,40.73672485,1162.0
-73.98574829,40.75809479,-73.9704895,40.79662704,747.1
-73.99432373,40.74018478,-73.95923615,40.7439003,1073.2
-73.99432373,40.74018478,-73.99864197,40.73479843,337.4
-73.99432373,40.74018478,-73.94790649,40.77957535,1182.9
-73.99432373,40.74018478,-73.99919128,40.73408508,347.7
-73.99432373,40.74018478,-73.96774292,40.8014946,1180.4
-73.99432373,40.74018478,-73.98345184,40.73835754,353.9
-73.99432373,40.74018478,-73.97615814,40.68696213,1475.7
-73.99432373,40.74018478,-73.97212982,40.76228333,950.8
-73.99432373,40.74018478,-73.93852234,40.85027313,1439.5
-73.99432373,40.74018478,-73.86289215,40.76908112,1727.2
-73.99432373,40.74018478,-73.98722076,40.7478447,370.4
-73.99432373,40.74018478,-73.97875977,40.73672485,483.3
-73.99432373,40.74018478,-73.9704895,40.79662704,1042.1
-73.95548248,40.76485443,-73.9821701,40.74895859,931.9
-73.95548248,40.76485443,-73.9171524,40.78171158,1272.2
-73.95548248,40.76485443,-74.00738525,40.7326355,1450.7
-73.95548248,40.76485443,-73.99423981,40.6947937,1388.8
-73.95548248,40.76485443,-73.8634491,40.77006149,1482.0
-73.95548248,40.76485443,-73.97415161,40.75143814,731.8
-73.95548248,40.76485443,-74.01416016,40.71242905,1073.7
-73.95548248,40.76485443,-73.99156189,40.72692871,1132.5
-73.95548248,40.76485443,-74.0056076,40.70671082,1017.0
-73.95548248,40.76485443,-73.99344635,40.74971008,1334.7
-73.95548248,40.76485443,-73.99454498,40.76090622,1145.6
-73.95548248,40.76485443,-73.9048996,40.82892609,1707.7
-73.95548248,40.76485443,-73.78650665,40.65282059,2442.3
-73.98300171,40.76229858,-73.9821701,40.74895859,689.7
-73.98300171,40.76229858,-73.9171524,40.78171158,1487.2
-73.98300171,40.76229858,-74.00738525,40.7326355,1054.9
-73.98300171,40.76229858,-73.99423981,40.6947937,1796.6
-73.98300171,40.76229858,-73.8634491,40.77006149,1908.0
-73.98300171,40.76229858,-73.97415161,40.75143814,664.4
-73.98300171,40.76229858,-74.01416016,40.71242905,1481.5
-73.98300171,40.76229858,-73.99156189,40.72692871,1349.2
-73.98300171,40.76229858,-74.0056076,40.70671082,1424.8
-73.98300171,40.76229858,-73.99344635,40.74971008,567.8
-73.98300171,40.76229858,-73.99454498,40.76090622,479.1
-73.98300171,40.76229858,-73.9048996,40.82892609,1774.1
-73.98300171,40.76229858,-73.78650665,40.65282059,2667.8
-74.0128479,40.70195389,-73.9821701,40.74895859,1015.3
-74.0128479,40.70195389,-73.9171524,40.78171158,1799.4
-74.0128479,40.70195389,-74.00738525,40.7326355,759.9
-74.0128479,40.70195389,-73.99423981,40.6947937,815.7
-74.0128479,40.70195389,-73.8634491,40.77006149,1866.5
-74.0128479,40.70195389,-73.97415161,40.75143814,849.8
-74.0128479,40.70195389,-74.01416016,40.71242905,382.9
-74.0128479,40.70195389,-73.99156189,40.72692871,878.5
-74.0128479,40.70195389,-74.0056076,40.70671082,227.8
-74.0128479,40.70195389,-73.99344635,40.74971008,1399.5
-74.0128479,40.70195389,-73.99454498,40.76090622,1246.6
-74.0128479,40.70195389,-73.9048996,40.82892609,2092.2
-74.0128479,40.70195389,-73.78650665,40.65282059,2692.6
-73.99725342,40.72201538,-73.9821701,40.74895859,898.0
-73.99725342,40.72201538,-73.9171524,40.78171158,1723.5
-73.99725342,40.72201538,-74.00738525,40.7326355,528.3
-73.99725342,40.72201538,-73.99423981,40.6947937,967.5
-73.99725342,40.72201538,-73.8634491,40.77006149,1700.3
-73.99725342,40.72201538,-73.97415161,40.75143814,934.6
-73.99725342,40.72201538,-74.01416016,40.71242905,895.5
-73.99725342,40.72201538,-73.99156189,40.72692871,314.4
-73.99725342,40.72201538,-74.0056076,40.70671082,684.2
-73.99725342,40.72201538,-73.99344635,40.74971008,1020.6
-73.99725342,40.72201538,-73.99454498,40.76090622,1090.3
-73.99725342,40.72201538,-73.9048996,40.82892609,2177.0
-73.99725342,40.72201538,-73.78650665,40.65282059,2660.6
-73.95345306,40.75788116,-73.9821701,40.74895859,1385.0
-73.95345306,40.75788116,-73.9171524,40.78171158,933.6
-73.95345306,40.75788116,-74.00738525,40.7326355,2146.8
-73.95345306,40.75788116,-73.99423981,40.6947937,1979.3
-73.95345306,40.75788116,-73.8634491,40.77006149,1456.1
-73.95345306,40.75788116,-73.97415161,40.75143814,1321.6
-73.95345306,40.75788116,-74.01416016,40.71242905,1769.8
-73.95345306,40.75788116,-73.99156189,40.72692871,1828.6
-73.95345306,40.75788116,-74.0056076,40.70671082,1713.1
-73.95345306,40.75788116,-73.99344635,40.74971008,1784.9
-73.95345306,40.75788116,-73.99454498,40.76090622,1952.0
-73.95345306,40.75788116,-73.9048996,40.82892609,2047.4
-73.95345306,40.75788116,-73.78650665,40.65282059,2416.4
-73.86347198,40.76940536,-73.9821701,40.74895859,1321.9
-73.86347198,40.76940536,-73.9171524,40.78171158,800.5
-73.86347198,40.76940536,-74.00738525,40.7326355,2118.0
-73.86347198,40.76940536,-73.99423981,40.6947937,1840.3
-73.86347198,40.76940536,-73.8634491,40.77006149,12.1
-73.86347198,40.76940536,-73.97415161,40.75143814,1258.5
-73.86347198,40.76940536,-74.01416016,40.71242905,1947.4
-73.86347198,40.76940536,-73.99156189,40.72692871,1787.1
-73.86347198,40.76940536,-74.0056076,40.70671082,1851.6
-73.86347198,40.76940536,-73.99344635,40.74971008,1721.8
-73.86347198,40.76940536,-73.99454498,40.76090622,1879.6
-73.86347198,40.76940536,-73.9048996,40.82892609,1545.4
-73.86347198,40.76940536,-73.78650665,40.65282059,1526.9
-73.9482193,40.78954697,-73.9821701,40.74895859,1140.6
-73.9482193,40.78954697,-73.9171524,40.78171158,1201.0
-73.9482193,40.78954697,-74.00738525,40.7326355,1659.4
-73.9482193,40.78954697,-73.99423981,40.6947937,1597.5
-73.9482193,40.78954697,-73.8634491,40.77006149,1268.1
-73.9482193,40.78954697,-73.97415161,40.75143814,940.5
-73.9482193,40.78954697,-74.01416016,40.71242905,1282.4
-73.9482193,40.78954697,-73.99156189,40.72692871,1341.2
-73.9482193,40.78954697,-74.0056076,40.70671082,1225.7
-73.9482193,40.78954697,-73.99344635,40.74971008,1543.4
-73.9482193,40.78954697,-73.99454498,40.76090622,1145.6
-73.9482193,40.78954697,-73.9048996,40.82892609,1408.9
-73.9482193,40.78954697,-73.78650665,40.65282059,2228.4
-73.97863007,40.74509048,-73.9821701,40.74895859,236.3
-73.97863007,40.74509048,-73.9171524,40.78171158,1443.5
-73.97863007,40.74509048,-74.00738525,40.7326355,934.9
-73.97863007,40.74509048,-73.99423981,40.6947937,1160.6
-73.97863007,40.74509048,-73.8634491,40.77006149,1420.3
-73.97863007,40.74509048,-73.97415161,40.75143814,398.5
-73.97863007,40.74509048,-74.01416016,40.71242905,845.5
-73.97863007,40.74509048,-73.99156189,40.72692871,701.2
-73.97863007,40.74509048,-74.0056076,40.70671082,788.8
-73.97863007,40.74509048,-73.99344635,40.74971008,580.3
-73.97863007,40.74509048,-73.99454498,40.76090622,879.6
-73.97863007,40.74509048,-73.9048996,40.82892609,1864.3
-73.97863007,40.74509048,-73.78650665,40.65282059,2180.1
-73.91017914,40.70721817,-73.9821701,40.74895859,1414.1
-73.91017914,40.70721817,-73.9171524,40.78171158,1407.3
-73.91017914,40.70721817,-74.00738525,40.7326355,1911.1
-73.91017914,40.70721817,-73.99423981,40.6947937,1525.5
-73.91017914,40.70721817,-73.8634491,40.77006149,1384.1
-73.91017914,40.70721817,-73.97415161,40.75143814,1350.7
-73.91017914,40.70721817,-74.01416016,40.71242905,1705.7
-73.91017914,40.70721817,-73.99156189,40.72692871,1535.7
-73.91017914,40.70721817,-74.0056076,40.70671082,1536.8
-73.91017914,40.70721817,-73.99344635,40.74971008,1814.0
-73.91017914,40.70721817,-73.99454498,40.76090622,1971.8
-73.91017914,40.70721817,-73.9048996,40.82892609,2152.2
-73.91017914,40.70721817,-73.78650665,40.65282059,1824.7
-73.87306213,40.7740097,-73.9821701,40.74895859,1219.9
-73.87306213,40.7740097,-73.9171524,40.78171158,698.5
-73.87306213,40.7740097,-74.00738525,40.7326355,2016.0
-73.87306213,40.7740097,-73.99423981,40.6947937,1738.3
-73.87306213,40.7740097,-73.8634491,40.77006149,444.0
-73.87306213,40.7740097,-73.97415161,40.75143814,1156.5
-73.87306213,40.7740097,-74.01416016,40.71242905,1845.4
-73.87306213,40.7740097,-73.99156189,40.72692871,1685.1
-73.87306213,40.7740097,-74.0056076,40.70671082,1749.6
-73.87306213,40.7740097,-73.99344635,40.74971008,1619.8
-73.87306213,40.7740097,-73.99454498,40.76090622,1777.6
-73.87306213,40.7740097,-73.9048996,40.82892609,1443.4
-73.87306213,40.7740097,-73.78650665,40.65282059,1494.8
-73.98574829,40.75809479,-73.9821701,40.74895859,749.8
-73.98574829,40.75809479,-73.9171524,40.78171158,1623.4
-73.98574829,40.75809479,-74.00738525,40.7326355,982.7
-73.98574829,40.75809479,-73.99423981,40.6947937,1849.6
-73.98574829,40.75809479,-73.8634491,40.77006149,1954.3
-73.98574829,40.75809479,-73.97415161,40.75143814,717.4
-73.98574829,40.75809479,-74.01416016,40.71242905,1298.2
-73.98574829,40.75809479,-73.99156189,40.72692871,1409.3
-73.98574829,40.75809479,-74.0056076,40.70671082,1477.8
-73.98574829,40.75809479,-73.99344635,40.74971008,651.9
-73.98574829,40.75809479,-73.99454498,40.76090622,294.5
-73.98574829,40.75809479,-73.9048996,40.82892609,1743.6
-73.98574829,40.75809479,-73.78650665,40.65282059,2714.1
-73.99432373,40.74018478,-73.9821701,40.74895859,485.8
-73.99432373,40.74018478,-73.9171524,40.78171158,1796.6
-73.99432373,40.74018478,-74.00738525,40.7326355,440.9
-73.99432373,40.74018478,-73.99423981,40.6947937,1402.0
-73.99432373,40.74018478,-73.8634491,40.77006149,1762.7
-73.99432373,40.74018478,-73.97415161,40.75143814,740.9
-73.99432373,40.74018478,-74.01416016,40.71242905,1086.9
-73.99432373,40.74018478,-73.99156189,40.72692871,688.8
-73.99432373,40.74018478,-74.0056076,40.70671082,1030.2
-73.99432373,40.74018478,-73.99344635,40.74971008,446.8
-73.99432373,40.74018478,-73.99454498,40.76090622,678.5
-73.99432373,40.74018478,-73.9048996,40.82892609,2089.4
-73.99432373,40.74018478,-73.78650665,40.65282059,2522.5
-73.95548248,40.76485443,-73.90196228,40.69993973,2074.3
-73.95548248,40.76485443,-73.96059418,40.76090622,448.2
-73.95548248,40.76485443,-73.87293243,40.77444077,1364.8
-73.95548248,40.76485443,-73.93766785,40.80722046,1097.7
-73.95548248,40.76485443,-73.98793793,40.72819138,975.5
-73.95548248,40.76485443,-73.98320007,40.76425552,967.0
-73.95548248,40.76485443,-73.9585495,40.72294617,1305.7
-73.95548248,40.76485443,-74.00592041,40.71764755,1342.7
-73.95548248,40.76485443,-73.95548248,40.76485443,0.0
-73.95548248,40.76485443,-73.98300171,40.76229858,995.4
-73.95548248,40.76485443,-74.0128479,40.70195389,928.3
-73.95548248,40.76485443,-73.99725342,40.72201538,1325.8
-73.95548248,40.76485443,-73.95345306,40.75788116,1209.0
-73.98300171,40.76229858,-73.90196228,40.69993973,2265.6
-73.98300171,40.76229858,-73.96059418,40.76090622,835.9
-73.98300171,40.76229858,-73.87293243,40.77444077,1790.8
-73.98300171,40.76229858,-73.93766785,40.80722046,1362.8
-73.98300171,40.76229858,-73.98793793,40.72819138,1202.3
-73.98300171,40.76229858,-73.98320007,40.76425552,285.9
-73.98300171,40.76229858,-73.9585495,40.72294617,1527.7
-73.98300171,40.76229858,-74.00592041,40.71764755,1321.2
-73.98300171,40.76229858,-73.95548248,40.76485443,964.4
-73.98300171,40.76229858,-73.98300171,40.76229858,0.0
-73.98300171,40.76229858,-74.0128479,40.70195389,1336.1
-73.98300171,40.76229858,-73.99725342,40.72201538,1549.6
-73.98300171,40.76229858,-73.95345306,40.75788116,1424.0
-74.0128479,40.70195389,-73.90196228,40.69993973,1910.5
-74.0128479,40.70195389,-73.96059418,40.76090622,892.4
-74.0128479,40.70195389,-73.87293243,40.77444077,1749.3
-74.0128479,40.70195389,-73.93766785,40.80722046,1482.2
-74.0128479,40.70195389,-73.98793793,40.72819138,912.8
-74.0128479,40.70195389,-73.98320007,40.76425552,1583.1
-74.0128479,40.70195389,-73.9585495,40.72294617,1250.6
-74.0128479,40.70195389,-74.00592041,40.71764755,608.8
-74.0128479,40.70195389,-73.95548248,40.76485443,1055.4
-74.0128479,40.70195389,-73.98300171,40.76229858,1567.0
-74.0128479,40.70195389,-74.0128479,40.70195389,0.0
-74.0128479,40.70195389,-73.99725342,40.72201538,856.1
-74.0128479,40.70195389,-73.95345306,40.75788116,1811.1
-73.99725342,40.72201538,-73.90196228,40.69993973,1720.9
-73.99725342,40.72201538,-73.96059418,40.76090622,977.2
-73.99725342,40.72201538,-73.87293243,40.77444077,1583.1
-73.99725342,40.72201538,-73.93766785,40.80722046,1567.0
-73.99725342,40.72201538,-73.98793793,40.72819138,361.3
-73.99725342,40.72201538,-73.98320007,40.76425552,1381.2
-73.99725342,40.72201538,-73.9585495,40.72294617,1015.8
-73.99725342,40.72201538,-74.00592041,40.71764755,516.4
-73.99725342,40.72201538,-73.95548248,40.76485443,1140.2
-73.99725342,40.72201538,-73.98300171,40.76229858,1375.4
-73.99725342,40.72201538,-74.0128479,40.70195389,750.1
-73.99725342,40.72201538,-73.99725342,40.72201538,0.0
-73.99725342,40.72201538,-73.95345306,40.75788116,1895.9
-73.95345306,40.75788116,-73.90196228,40.69993973,2076.9
-73.95345306,40.75788116,-73.96059418,40.76090622,1082.9
-73.95345306,40.75788116,-73.87293243,40.77444077,1338.9
-73.95345306,40.75788116,-73.93766785,40.80722046,1562.8
-73.95345306,40.75788116,-73.98793793,40.72819138,1671.6
-73.95345306,40.75788116,-73.98320007,40.76425552,1719.0
-73.95345306,40.75788116,-73.9585495,40.72294617,1234.7
-73.95345306,40.75788116,-74.00592041,40.71764755,2038.8
-73.95345306,40.75788116,-73.95548248,40.76485443,1160.3
-73.95345306,40.75788116,-73.98300171,40.76229858,1640.7
-73.95345306,40.75788116,-74.0128479,40.70195389,1624.4
-73.95345306,40.75788116,-73.99725342,40.72201538,1875.5
-73.95345306,40.75788116,-73.95345306,40.75788116,0.0
-73.86347198,40.76940536,-73.90196228,40.69993973,1472.4
-73.86347198,40.76940536,-73.96059418,40.76090622,1387.9
-73.86347198,40.76940536,-73.87293243,40.77444077,545.0
-73.86347198,40.76940536,-73.93766785,40.80722046,1060.8
-73.86347198,40.76940536,-73.98793793,40.72819138,1608.9
-73.86347198,40.76940536,-73.98320007,40.76425552,1977.6
-73.86347198,40.76940536,-73.9585495,40.72294617,1355.7
-73.86347198,40.76940536,-74.00592041,40.71764755,1951.1
-73.86347198,40.76940536,-73.95548248,40.76485443,1339.2
-73.86347198,40.76940536,-73.98300171,40.76229858,1954.1
-73.86347198,40.76940536,-74.0128479,40.70195389,1802.0
-73.86347198,40.76940536,-73.99725342,40.72201538,1736.5
-73.86347198,40.76940536,-73.95345306,40.75788116,1388.3
-73.9482193,40.78954697,-73.90196228,40.69993973,2173.9
-73.9482193,40.78954697,-73.96059418,40.76090622,722.9
-73.9482193,40.78954697,-73.87293243,40.77444077,1150.9
-73.9482193,40.78954697,-73.93766785,40.80722046,412.9
-73.9482193,40.78954697,-73.98793793,40.72819138,1184.2
-73.9482193,40.78954697,-73.98320007,40.76425552,1163.7
